시군명,발생년도,발생일자,주야구분명,사고요일,사고유형_대분류,사고유형,법규위반내용,도로형태_대분류,도로형태,당사자1_대분류,당사자1_차종,당사자2_대분류,당사자2_차종,사망자수,중상자수,부상자수,부상신고자수,경상자수,WGS84위도,WGS84경도
가평군,2017   ,2017-07-04 19시,야간,화요일,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,화물차,화물차,1,0,1,0,0,37.81683677,127.50716921
수원시,2017   ,2017-07-04 14시,주간,화요일,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1,0,1,0,0,37.29507644,127.02656697
부천시,2017   ,2017-07-04 13시,주간,화요일,차대차,기타,부당한 회전,교차로,교차로내,자전거,자전거,승용차,승용차,1,0,1,0,0,37.50274843,126.75768899
수원시,2017   ,2017-07-03 11시,주간,월요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1,0,1,0,0,37.28072605,126.96913777
광주시,2017   ,2017-07-03 10시,주간,월요일,차대차,추돌,안전운전 의무 불이행,단일로,터널안,화물차,화물차,화물차,화물차,1,1,4,0,2,37.38576003,127.27550878
여주시,2017   ,2017-07-03 09시,주간,월요일,차대차,측면충돌,안전운전 의무 불이행,단일로,고가도로위,승합차,승합차,자전거,자전거,1,0,1,0,0,37.41328268,127.6154678
포천시,2017   ,2017-07-02 01시,야간,일요일,차량단독,전도,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,없음,없음,1,0,1,0,0,38.08344497,127.27198974
성남시,2017   ,2017-06-30 23시,야간,금요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1,0,1,0,0,37.4357039,127.13413049
용인시,2017   ,2017-06-30 08시,주간,금요일,차대사람,횡단중,신호위반,단일로,기타단일로,화물차,화물차,보행자,보행자,1,0,1,0,0,37.32196131,127.09877969
화성시,2017   ,2017-06-29 22시,야간,목요일,차량단독,전도,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1,0,1,0,0,37.1984687,127.0033274
고양시,2017   ,2017-06-29 14시,주간,목요일,차량단독,전도,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,1,0,1,0,0,37.67626847,126.70846057
안산시,2017   ,2017-06-29 08시,주간,목요일,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,승합차,보행자,보행자,1,0,8,0,7,37.30275597,126.86820807
시흥시,2017   ,2017-06-29 03시,야간,목요일,차대차,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1,1,2,0,0,37.37712003,126.87168484
이천시,2017   ,2017-06-29 02시,야간,목요일,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1,0,1,0,0,37.30141324,127.40707896
고양시,2017   ,2017-06-29 01시,야간,목요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1,0,1,0,0,37.60545696,126.81913878
양평군,2017   ,2017-06-28 22시,야간,수요일,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,1,0,1,0,0,37.49959994,127.51151707
남양주시,2017   ,2017-06-28 21시,야간,수요일,차대차,기타,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,승용차,1,0,1,0,0,37.64674131,127.24907298
화성시,2017   ,2017-06-28 08시,주간,수요일,차대차,측면충돌,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,승용차,농기계,농기계,1,1,2,0,0,37.15524376,126.87515858
고양시,2017   ,2017-06-27 16시,주간,화요일,차대차,기타,중앙선 침범,교차로,교차로부근,승용차,승용차,화물차,화물차,1,0,2,0,1,37.72758094,126.79972957
파주시,2017   ,2017-06-27 03시,야간,화요일,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1,0,1,0,0,37.72431538,126.70013126
시흥시,2017   ,2017-06-25 13시,주간,일요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1,0,1,0,0,37.35002074,126.75600015
양평군,2017   ,2017-06-23 10시,주간,금요일,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,1,0,1,0,0,37.5427991,127.32482382
안양시,2017   ,2017-06-23 06시,주간,금요일,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,원동기장치자전거,원동기장치자전거,1,0,1,0,0,37.37828463,126.95568749
이천시,2017   ,2017-06-22 21시,야간,목요일,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,불명,불명,1,0,2,0,1,37.28539403,127.47941166
광명시,2017   ,2017-06-22 18시,야간,목요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1,0,1,0,0,37.45250888,126.88861322
평택시,2017   ,2017-06-22 15시,주간,목요일,차대사람,기타,안전운전 의무 불이행,교차로,교차로부근,건설기계,건설기계,보행자,보행자,1,0,1,0,0,37.0488458,127.10214494
화성시,2017   ,2017-06-21 00시,야간,수요일,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1,0,1,0,0,37.07288287,126.91421845
여주시,2017   ,2017-06-19 20시,야간,월요일,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1,0,1,0,0,37.27361622,127.74362622
성남시,2017   ,2017-06-19 04시,야간,월요일,차대차,기타,중앙선 침범,단일로,기타단일로,승합차,승합차,승용차,승용차,1,0,1,0,0,37.43537878,127.15800547
부천시,2017   ,2017-06-16 16시,주간,금요일,차대사람,횡단중,보행자 보호의무 위반,교차로,교차로내,승합차,승합차,보행자,보행자,1,0,1,0,0,37.51060105,126.7695597
고양시,2017   ,2017-06-16 10시,주간,금요일,차대사람,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1,0,1,0,0,37.71759207,126.90070363
부천시,2017   ,2017-06-16 05시,야간,금요일,차대사람,기타,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1,0,2,0,1,37.49504309,126.80837742
성남시,2017   ,2017-06-16 00시,야간,금요일,차대차,추돌,과속,단일로,기타단일로,승용차,승용차,승용차,승용차,2,3,9,1,3,37.46296287,127.14051102
가평군,2017   ,2017-06-15 13시,주간,목요일,차대사람,횡단중,신호위반,교차로,교차로내,화물차,화물차,보행자,보행자,1,0,1,0,0,37.84064057,127.5064555
고양시,2017   ,2017-06-14 06시,주간,수요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1,0,1,0,0,37.67519023,126.78371149
양주시,2017   ,2017-06-13 23시,야간,화요일,차대차,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,승합차,승합차,1,0,2,0,1,37.8408373,127.06242378
이천시,2017   ,2017-06-13 19시,야간,화요일,차대차,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,1,0,2,1,0,37.29247868,127.52244057
의정부시,2017   ,2017-06-13 15시,주간,화요일,차대차,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,건설기계,건설기계,1,7,10,0,2,37.72663949,127.06949671
광주시,2017   ,2017-06-13 04시,야간,화요일,차대차,측면충돌,중앙선 침범,교차로,교차로내,이륜차,이륜차,화물차,화물차,1,1,2,0,0,37.44281185,127.26349096
남양주시,2017   ,2017-06-12 20시,야간,월요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1,0,1,0,0,37.54640077,127.24380607
의정부시,2017   ,2017-06-12 10시,주간,월요일,차대사람,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1,0,1,0,0,37.7307014,127.05651331
파주시,2017   ,2017-06-12 08시,주간,월요일,차대차,측면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,승용차,1,0,1,0,0,37.83039704,126.81574742
안산시,2017   ,2017-06-11 17시,주간,일요일,차대차,기타,과속,단일로,기타단일로,이륜차,이륜차,승합차,승합차,1,0,1,0,0,37.33606851,126.77946005
용인시,2017   ,2017-06-10 21시,야간,토요일,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1,0,1,0,0,37.31132764,127.08390605
김포시,2017   ,2017-06-10 20시,야간,토요일,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1,0,1,0,0,37.70954011,126.55820617
이천시,2017   ,2017-06-10 02시,야간,토요일,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1,0,1,0,0,37.16398779,127.57593657
성남시,2017   ,2017-06-10 02시,야간,토요일,차대차,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,이륜차,이륜차,1,0,1,0,0,37.40317052,127.10255026
여주시,2017   ,2017-06-09 15시,주간,금요일,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,1,0,2,0,1,37.3840364,127.56297543
시흥시,2017   ,2017-06-09 14시,주간,금요일,차대사람,보도통행중,중앙선 침범,단일로,기타단일로,특수차,특수차,보행자,보행자,1,0,1,0,0,37.34825531,126.73360609
안산시,2017   ,2017-06-08 16시,주간,목요일,차대사람,횡단중,과속,교차로,교차로내,승용차,승용차,보행자,보행자,1,0,1,0,0,37.28848687,126.85645921
이천시,2017   ,2017-06-08 15시,주간,목요일,차량단독,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,1,0,1,0,0,37.13481302,127.52229259
화성시,2017   ,2017-06-06 21시,야간,화요일,차대사람,횡단중,신호위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1,0,1,0,0,37.18775561,126.9377921
